xYear,State,County,Zip,rundatetime,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PillCount_Mean_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population,Rx Count Pph per 100000,,PatCount_OpBenzo_Pat,RxCount_Schedule234_Rx_Pph,PatCount_MultiDisp,PatCount_MultiRxer
2018,CA,Fresno,93721,04APR2021:08:30:51,25321,16826,3116,1687,835496,305284,331858,24939,13.3,1246,664188,12288,50,86274,2016,42.8,739425,14672,50.4,167,57,0,181,26653,8971,56,865,51,"6,959",241787.6132,,,,,
2018,CA,Fresno,93722,04APR2021:08:30:51,41071,10682,192785,13876,515553,3461287.77,2803963,40113,69.9,1383,450853,7333,487,72035,1470,49,433690,8444,51.4,71,46,1,1266,3082,18665,23,472,16,"76,448",13972.89661,,,,,
2018,CA,Fresno,93723,04APR2021:08:30:51,4027,787,0,1400,21704,0,277497,3918,70.8,198,61644,632,62,1134,50,22.7,20310,673,30.2,4,4,0,122,594,1966,1,275,19,"9,547",8243.427255,,,,,
2018,CA,Fresno,93724,07APR2019:10:43:54,47,0,0,24,0,0,1862,42,44.3,0,,0,5,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93725,04APR2021:08:30:51,10968,144,0,3756,11090,0,687943,10758,63.9,4,3446,114,117,90,1,90,9555,126,75.8,4,2,0,309,18,462,0,3,0,"24,979",576.4842468,,,,,
2018,CA,Fresno,93726,04APR2021:08:30:51,38978,23418,56041,8130,1747207,4520699,1716112,38353,44.7,1755,863711,21944,262,149903,2282,65.7,1862943,24507,76,68,34,2,788,45482,18826,20,819,96,"40,705",57531.01585,,,,,
2018,CA,Fresno,93727,04APR2021:08:30:51,38562,9957,36277,12950,412171,2121219,2357440,37353,63.1,468,313012,4373,440,27719,688,40.3,242142,5038,48.1,46,37,2,1114,7395,16626,18,232,3,"71,820",13863.82623,,,,,
2018,CA,Fresno,93728,04APR2021:08:30:51,9667,13294,2908,2779,301003,250974,659557,9390,70.2,846,672832,7869,80,14564,348,41.9,276646,10420,26.5,17,2,0,325,155,6918,5,1188,54,"15,743",84443.87982,,,,,
2018,CA,Fresno,93729,07APR2019:10:43:54,362,289,0,125,6850,0,22824,347,65.8,21,8498,201,8,249,13,19.2,5938,244,24.3,2,1,0,20,85,0,1,16,0,,#DIV/0!,,,,,
2018,CA,Fresno,93730,04APR2021:08:30:51,3922,6897,1224,1587,373738,62553,266746,3793,70.3,913,582972,5640,88,28978,659,44,413510,6766,61.1,33,19,1,127,4298,5306,8,960,47,"9,941",69379.33809,,,,,
2018,CA,Fresno,93737,07APR2019:10:43:54,1713,0,0,610,0,0,118406,1657,71.5,0,,0,38,0,0,,0,0,,1,2,0,47,0,926,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93740,07APR2019:10:43:54,32,63,26,5,2374,462,1735,32,54.2,1,2532,85,1,62,2,31,3545,91,39,7,2,0,1,79,50,0,9,0,,#DIV/0!,,,,,
2018,CA,Fresno,93741,07APR2019:10:43:54,4,0,0,2,0,0,120,4,30,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93744,07APR2019:10:43:54,188,0,0,55,0,0,13500,187,72.2,0,,0,0,0,0,,0,0,,1,0,0,7,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93745,07APR2019:10:43:54,73,0,0,22,0,0,5678,73,77.8,0,,0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93747,07APR2019:10:43:54,152,0,0,52,0,0,8861,152,58.3,0,,0,6,0,0,,0,0,,0,0,0,9,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93750,07APR2019:10:43:54,12,0,0,5,0,0,432,12,36,0,,0,0,0,0,,0,0,,0,0,0,2,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93755,07APR2019:10:43:54,231,14,0,69,166,0,14458,208,69.5,2,386,9,4,20,2,10,166,14,11.9,0,0,0,9,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93760,07APR2019:10:43:54,3,0,0,1,0,0,50,3,16.7,0,,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93761,07APR2019:10:43:54,3,0,0,2,0,0,70,3,23.3,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93764,07APR2019:10:43:54,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93765,07APR2019:10:43:54,5,0,0,4,0,0,94,5,18.8,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93771,07APR2019:10:43:54,34,0,0,11,0,0,1580,34,46.5,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93772,07APR2019:10:43:54,44,0,0,14,0,0,2407,44,54.7,0,,0,1,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93773,07APR2019:10:43:54,20,0,0,7,0,0,1334,19,70.2,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93774,07APR2019:10:43:54,30,0,0,17,0,0,966,30,32.2,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93775,07APR2019:10:43:54,10,0,0,5,0,0,980,10,98,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93776,07APR2019:10:43:54,26,0,0,13,0,0,1394,26,53.6,0,,0,0,0,0,,0,0,,0,0,0,3,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93777,07APR2019:10:43:54,45,0,0,10,0,0,2822,45,62.7,0,,0,0,0,0,,0,0,,1,0,0,0,25,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93778,07APR2019:10:43:54,32,0,0,7,0,0,1307,32,40.8,0,,0,1,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93779,07APR2019:10:43:54,26,0,0,11,0,0,1589,26,61.1,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93786,07APR2019:10:43:54,1,0,0,1,0,0,45,1,45,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93790,07APR2019:10:43:54,79,0,0,23,0,0,5112,77,66.4,0,,0,1,0,0,,0,0,,0,0,0,2,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93791,07APR2019:10:43:54,14,0,0,4,0,0,870,14,62.1,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93792,07APR2019:10:43:54,6,0,0,5,0,0,158,6,26.3,0,,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93793,07APR2019:10:43:54,34,0,0,5,0,0,940,21,44.8,0,,0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93794,07APR2019:10:43:54,44,0,0,17,0,0,3742,43,87,0,,0,0,0,0,,0,0,,0,0,0,3,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93844,07APR2019:10:43:54,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Fresno,93888,07APR2019:10:43:54,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Monterey,93901,04APR2021:08:30:51,16008,39272,34678,4685,2135530.5,3451102.58,957911,15154,63.2,2560,2072619,29217,219,188011,3628,51.8,1901253,32821,57.9,301,49,1,433,16784,11525,92,1942,40,"26,863",146193.6493,,,,,
2018,CA,Monterey,93902,07APR2019:10:43:54,491,0,0,139,0,0,30768,479,64.2,1,,0,4,0,0,,0,0,,1,0,0,15,1,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Monterey,93905,04APR2021:08:30:51,12543,1130,6015,5852,59540,291402,619166,12150,51,111,40220,766,170,6555,168,39,49042,873,56.2,37,12,0,366,1017,2389,5,33,4,"61,087",1849.820747,,,,,
2018,CA,Monterey,93906,04APR2021:08:30:51,21985,16907,16248,7867,952515.5,1471666,1277267,21228,60.2,1007,979698,13350,301,92073,1714,53.7,880585,15534,56.7,178,29,9,639,21375,12660,50,988,42,"59,461",28433.76331,,,,,
2018,CA,Monterey,93907,04APR2021:08:30:51,9437,3180,9112,3121,234439,874306,594936,9136,65.1,144,169970,2487,162,13478,280,48.1,243920,3054,79.9,21,10,2,290,2011,9995,7,128,8,"21,726",14636.84065,,,,,
2018,CA,Monterey,93908,04APR2021:08:30:51,4526,159,0,1666,6287,0,278175,4365,63.7,5,7333,71,85,188,7,26.9,3583,80,44.8,18,14,1,129,887,1085,0,9,0,"13,043",1219.044698,,,,,
2018,CA,Monterey,93912,07APR2019:10:43:54,609,1013,0,251,50099,0,35087,595,59,49,40748,742,7,862,38,22.7,43733,836,52.3,6,2,0,11,116,9,3,53,2,,#DIV/0!,,,,,
2018,CA,Monterey,93915,07APR2019:10:43:54,101,0,0,48,0,0,3966,98,40.5,0,,0,2,0,0,,0,0,,0,0,0,3,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Monterey,93920,04APR2021:08:30:51,313,329,0,131,12962,0,14943,311,48,33,12919,328,4,1679,29,57.9,17418,366,47.6,6,0,0,9,704,0,5,14,0,"1,369",24032.14025,,,,,
2018,CA,Monterey,93921,04APR2021:08:30:51,1525,13,657,569,1170,46367,92877,1481,62.7,17,390,81,38,565,8,70.6,6106,103,59.3,8,1,0,45,18,31,0,0,0,"3,281",396.2206644,,,,,
2018,CA,Monterey,93922,07APR2019:10:43:54,636,24,0,211,506,0,47631,614,77.6,2,646,1,11,215,4,53.8,180,1,180,2,0,0,20,4,0,0,1,0,,#DIV/0!,,,,,
2018,CA,Monterey,93923,04APR2021:08:30:51,5139,9698,6759,1858,316357,834719,315121,4614,68.3,814,719649,8266,99,70273,2543,27.6,332236,10125,32.8,63,9,1,163,2693,498,18,726,14,"12,073",80328.00464,,,,,
2018,CA,Monterey,93924,04APR2021:08:30:51,3411,2379,0,1009,328707,0,292048,3274,89.2,173,302282,1817,65,46901,371,126.4,298222,2067,144.3,7,2,0,79,279,21,2,170,8,"6,279",37888.19876,,,,,
2018,CA,Monterey,93925,04APR2021:08:30:51,410,0,0,185,0,0,21834,403,54.2,0,,0,7,0,0,,0,0,,0,0,0,11,0,0,0,0,0,"1,671",0,,,,,
2018,CA,Monterey,93926,04APR2021:08:30:51,2430,1355,1372,978,85132,78713,128949,2327,55.4,124,89280,1004,35,6858,129,53.2,78401,1228,63.8,12,1,2,78,680,767,7,83,11,"8,726",15528.30621,,,,,
2018,CA,Monterey,93927,04APR2021:08:30:51,4581,491,2787,1983,18900,150427,260380,4404,59.1,58,20365,422,70,460,19,24.2,17744,410,43.3,5,4,1,121,18,783,2,59,6,"17,547",2798.199122,,,,,
2018,CA,Monterey,93928,04APR2021:08:30:51,89,91,0,38,1458,0,5810,88,66,9,2802,68,2,30,2,15,613,38,16.1,1,0,0,2,0,0,1,7,0,506,17984.18972,,,,,
2018,CA,Monterey,93930,04APR2021:08:30:51,4187,2719,3832,1752,167409,206753,223695,4072,54.9,285,133312,2076,60,23002,429,53.6,154495,2513,61.5,29,11,0,138,2023,3861,10,206,5,"15,866",17137.27468,,,,,
2018,CA,Monterey,93932,04APR2021:08:30:51,334,0,0,104,0,0,17362,280,62,0,,0,6,0,0,,0,0,,0,0,0,7,0,0,0,0,0,592,0,,,,,
2018,CA,Monterey,93933,04APR2021:08:30:51,9535,3685,9038,3238,298137,821568,574821,9201,62.5,355,148066,3194,119,35465,586,60.5,283117,3655,77.5,42,14,0,250,2787,7457,8,154,12,"22,406",16446.48755,,,,,
2018,CA,Monterey,93940,04APR2021:08:30:51,21256,48921,19652,4947,2784096.08,2602844,817513,20085,40.7,4028,3751476,41728,267,390209,7334,53.2,2711407,46340,58.5,345,42,4,397,39017,6934,161,3843,108,"31,615",154739.8387,,,,,
2018,CA,Monterey,93942,07APR2019:10:43:54,346,989,0,136,18119,0,20578,345,59.6,124,42990,755,11,1670,63,26.5,15733,819,19.2,19,6,1,17,400,121,5,122,2,,#DIV/0!,,,,,
2018,CA,Monterey,93943,04APR2021:08:30:51,12,0,0,3,0,0,889,12,74.1,0,,0,0,0,0,,0,0,,3,0,0,0,0,0,0,0,0,6,0,,,,,
2018,CA,Monterey,93944,07APR2019:10:43:54,80,0,0,46,0,0,3331,79,42.2,0,,0,0,0,0,,0,0,,1,3,0,1,0,78,0,0,0,,#DIV/0!,,,,,
2018,CA,Monterey,93950,04APR2021:08:30:51,6602,1077,6900,2202,81072,258115,405118,6191,65.4,187,110324,990,108,11538,218,52.9,78387,1105,70.9,26,20,1,213,444,9535,9,117,1,"15,046",7158.048651,,,,,
2018,CA,Monterey,93953,04APR2021:08:30:51,1671,127,0,639,8299,0,107263,1544,69.5,24,7190,5,33,0,0,,6659,93,71.6,9,3,0,53,0,0,1,21,0,"4,509",2816.589044,,,,,
2018,CA,Monterey,93954,04APR2021:08:30:51,116,0,0,37,0,0,7519,115,65.4,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,302,0,,,,,
2018,CA,Monterey,93955,04APR2021:08:30:51,12816,1570,13342,4162,83457,1180779,764498,12315,62.1,113,50116,1309,156,6042,140,43.2,71889,1541,46.7,26,23,1,341,1559,10433,11,74,0,"33,359",4706.37609,,,,,
2018,CA,Monterey,93960,04APR2021:08:30:51,5846,1135,6202,2300,73591,599253,297960,5724,52.1,75,48891,955,79,5015,86,58.3,74639,1247,59.9,55,21,0,156,1305,1029,3,51,3,"27,080",4191.285081,,,,,
2018,CA,Monterey,93962,04APR2021:08:30:51,197,0,0,105,0,0,8405,191,44,0,,0,3,0,0,,0,0,,0,0,0,5,0,0,0,0,0,673,0,,,,,
2018,CA,San Mateo,94002,04APR2021:08:30:51,8638,3214,3242,3235,127227,195376,478549,8060,59.4,422,358748,3787,103,21147,462,45.8,192725,3547,54.3,41,19,4,345,1189,928,15,363,13,"25,992",12365.34318,,,,,
2018,CA,San Mateo,94005,04APR2021:08:30:51,1938,11,0,616,240,0,117416,1881,62.4,1,310,7,15,35,2,17.5,167,7,23.9,1,4,0,106,0,0,0,1,0,"4,282",256.8893041,,,,,
2018,CA,San Mateo,94010,04APR2021:08:30:51,12559,33308,13301,5100,2368599.5,1104679.5,667904,11804,56.6,2324,3459965,28959,168,245123,3813,64.3,2245015,31104,72.2,363,83,4,559,23763,7572,118,2331,131,"40,737",81763.50738,,,,,
2018,CA,San Mateo,94011,07APR2019:10:43:54,160,0,0,75,0,0,6240,154,40.5,0,,0,3,0,0,,0,0,,1,1,0,3,0,85,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94014,04APR2021:08:30:51,11558,1129,5365,4591,24337,398284,665772,10969,60.7,186,34180,1634,102,6644,134,49.6,82590,1592,51.9,26,19,6,393,3439,1397,4,29,1,"47,014",2401.412345,,,,,
2018,CA,San Mateo,94015,04APR2021:08:30:51,17932,37052,19343,7137,2238073.5,1221891,935840,16833,55.6,2014,1821919,27030,148,122061,2294,53.2,1866330,29786,62.7,307,44,7,615,17323,7696,114,1867,50,"60,927",60813.76073,,,,,
2018,CA,San Mateo,94016,07APR2019:10:43:54,20,0,0,13,0,0,694,19,36.5,0,,0,1,0,0,,0,0,,0,0,0,1,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94017,07APR2019:10:43:54,175,0,0,66,0,0,12981,167,77.7,0,,0,1,0,0,,0,0,,0,0,0,8,0,0,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94018,07APR2019:10:43:54,1720,2,0,567,60,0,101146,1643,61.6,0,53,2,18,0,0,,60,1,60,2,1,1,64,3,1,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94019,04APR2021:08:30:51,6160,1352,7455,2087,75941,845377,360534,5860,61.5,148,71237,1126,67,7816,135,57.9,76149,1284,59.3,45,11,1,269,621,1191,6,97,1,"18,424",7338.254451,,,,,
2018,CA,San Mateo,94020,04APR2021:08:30:51,1084,0,0,233,0,0,76784,1033,74.3,0,,0,8,0,0,,0,0,,1,1,0,56,0,0,0,0,0,"1,559",0,,,,,
2018,CA,San Mateo,94021,04APR2021:08:30:51,39,0,0,25,0,0,1894,39,48.6,0,,0,1,0,0,,0,0,,0,0,0,1,0,0,0,0,0,192,0,,,,,
2018,CA,Santa Clara,94022,04APR2021:08:30:51,5091,3731,3434,2486,187845,247337,233795,4743,49.3,378,256366,10341,78,26501,595,44.5,498910,11226,44.4,130,20,2,273,5665,2013,24,338,10,"18,500",20167.56757,,,,,
2018,CA,Santa Clara,94023,07APR2019:10:43:54,114,5,0,65,167,0,4487,111,40.4,7,289,83,4,0,0,,8552,101,84.7,2,0,0,4,0,0,1,0,0,,#DIV/0!,,,,,
2018,CA,Santa Clara,94024,04APR2021:08:30:51,7054,12397,2033,2877,461433,106132,318472,6447,49.4,671,548523,16538,85,54281,938,57.9,769995,18998,40.5,94,19,1,311,2559,3373,23,696,18,"22,385",55380.83538,,,,,
2018,CA,San Mateo,94025,04APR2021:08:30:51,11012,6347,11632,4758,328653,931079,531352,10186,52.2,759,362411,12138,129,72667,1438,50.5,699839,13521,51.8,297,53,2,634,6605,9122,51,476,29,"40,526",15661.55061,,,,,
2018,CA,San Mateo,94026,07APR2019:10:43:54,161,0,0,79,0,0,8038,158,50.9,0,,0,3,0,0,,0,0,,2,0,0,11,7,0,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94027,04APR2021:08:30:51,2026,1865,0,929,69357,0,91760,1802,50.9,194,108921,2034,45,10894,299,36.4,94641,2373,39.9,32,1,1,113,429,0,8,178,0,"7,089",26308.36507,,,,,
2018,CA,San Mateo,94028,04APR2021:08:30:51,2263,752,0,1051,32546,0,101793,2039,49.9,135,41965,965,37,6724,142,47.4,46076,942,48.9,46,2,0,96,1124,699,8,84,12,"6,534",11509.02969,,,,,
2018,CA,San Mateo,94030,04APR2021:08:30:51,6625,4193,6809,2523,190768,361983,374900,6301,59.5,166,247262,3163,64,6716,140,48,160542,3201,50.2,25,43,0,262,70,5116,5,401,23,"21,536",19469.72511,,,,,
2018,CA,Santa Clara,94035,07APR2019:10:43:54,30,0,0,17,0,0,737,29,25.4,0,,0,0,0,0,,0,0,,9,0,0,2,57,0,0,0,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94037,04APR2021:08:30:51,1652,0,0,426,0,0,100834,1496,67.4,0,,0,13,0,0,,0,0,,6,0,2,60,5,0,0,0,0,"2,913",0,,,,,
2018,CA,San Mateo,94038,04APR2021:08:30:51,1348,230,0,384,4189,0,83969,1304,64.4,20,6708,121,12,125,9,13.9,2239,115,19.5,5,1,1,48,724,0,2,12,1,"3,040",7565.789474,,,,,
2018,CA,Santa Clara,94039,07APR2019:10:43:54,103,24,0,47,590,0,4012,102,39.3,10,675,32,1,54,3,18,991,33,30,0,0,0,10,0,0,1,1,0,,#DIV/0!,,,,,
2018,CA,Santa Clara,94040,04APR2021:08:30:51,8282,38575,19442,3828,1908699,1156129,361251,7754,46.6,2739,1980931,32535,122,314989,5188,60.7,1879239,35396,53.1,515,64,1,378,17747,14085,188,2642,71,"32,996",116908.1101,,,,,
2018,CA,Santa Clara,94041,04APR2021:08:30:51,2818,5015,5156,1389,280471,283955,132553,2687,49.3,234,166677,3596,44,15095,347,43.5,273399,4467,61.2,59,19,1,141,2302,1612,26,170,6,"13,292",37729.46133,,,,,
2018,CA,Santa Clara,94042,07APR2019:10:43:54,192,0,0,70,0,0,9010,161,56,0,,0,7,0,0,,0,0,,1,0,0,10,13,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Santa Clara,94043,04APR2021:08:30:51,6155,687,3137,2906,33810,331039,299443,5904,50.7,35,27006,619,67,1016,27,37.6,36325,735,49.4,40,18,0,303,459,4304,2,59,1,"28,358",2422.596798,,,,,
2018,CA,San Mateo,94044,04APR2021:08:30:51,19537,985,8978,5923,61247,618897,1205887,18662,64.6,111,104054,1090,179,9696,147,66,75939,1197,63.4,28,34,12,746,81,9838,6,100,2,"37,296",2641.033891,,,,,
2018,CA,San Mateo,94060,04APR2021:08:30:51,594,0,0,182,0,0,43158,565,76.4,0,133,0,5,0,0,,0,0,,2,0,0,26,0,0,0,0,0,"1,554",0,,,,,
2018,CA,San Mateo,94061,04APR2021:08:30:51,11842,990,5699,4463,32555,318986,642631,11031,58.3,71,48326,645,125,1769,54,32.8,29903,801,37.3,44,24,2,584,1260,6744,5,133,1,"36,245",2731.411229,,,,,
2018,CA,San Mateo,94062,04APR2021:08:30:51,9624,7662,0,3668,292363,0,541679,9012,60.1,571,383544,5966,142,35588,743,47.9,279769,6906,40.5,150,18,2,462,1310,56,35,826,4,"25,876",29610.44984,,,,,
2018,CA,San Mateo,94063,04APR2021:08:30:51,8632,34889,27802,3880,1791224,1778712,426722,8250,51.7,2265,2286419,30727,98,148896.5,2788,53.4,2155408,36274,59.4,650,84,2,368,33198,8514,137,3775,56,"30,949",112730.6213,,,,,
2018,CA,San Mateo,94064,07APR2019:10:43:54,425,250,0,117,23727,0,34463,422,81.7,18,11579,144,5,340,3,113.3,23437,233,100.6,1,0,0,24,10776,0,2,27,0,,#DIV/0!,,,,,
2018,CA,San Mateo,94065,04APR2021:08:30:51,3028,1464,1490,1275,67282,174158,173947,2922,59.5,83,68223,971,52,6278,96,65.4,59541,1173,50.8,20,14,1,135,123,1785,5,113,2,"11,359",12888.45849,,,,,
2018,CA,San Mateo,94066,04APR2021:08:30:51,15843,4891,11705,5540,307384,1161344,908818,15137,60,371,224203,4742,128,23380,489,47.8,378681,5431,69.7,76,35,5,638,3260,3287,14,324,17,"41,130",11891.56334,,,,,
2018,CA,San Mateo,94070,04APR2021:08:30:51,9730,14801,13963,3816,1043481,1198772,519423,9141,56.8,929,1151925,14736,133,82970,1292,64.2,1138445,16592,68.6,152,50,0,479,8580,3369,52,895,28,"29,166",50747.44566,,,,,
2018,CA,San Mateo,94074,04APR2021:08:30:51,122,0,0,32,0,0,10377,122,85.1,0,,0,0,0,0,,0,0,,0,0,0,4,0,0,0,0,0,214,0,,,,,
2018,CA,San Mateo,94080,04APR2021:08:30:51,22170,32769,53920,7852,1745816,3157358,1313123,20927,62.7,1741,1489812,22837,179,63946,1141,56,1609671,26649,60.4,332,128,2,831,9470,12257,118,1921,77,"63,975",51221.57093,,,,,
2018,CA,San Mateo,94083,07APR2019:10:43:54,152,41,0,63,2262,0,10798,150,72,3,1570,15,2,0,0,,1376,20,68.8,2,0,0,8,5,0,0,2,1,,#DIV/0!,,,,,
2018,CA,Santa Clara,94085,04APR2021:08:30:51,3941,1538,479,1969,40575,30882,181866,3785,48,297,109822,1364,45,3550,104,34.1,54075,1351,40,61,14,1,159,1395,541,12,248,45,"21,247",7238.668989,,,,,
2018,CA,Santa Clara,94086,04APR2021:08:30:51,9046,7142,3955,4444,460786,294617,428867,8767,48.9,500,389657,6725,102,54760,880,62.2,464080,7531,61.6,111,28,1,369,5435,8212,35,440,10,"45,697",15629.03473,,,,,
2018,CA,Santa Clara,94087,04APR2021:08:30:51,14312,7592,15543,6247,204680,1134840,618091,13210,46.8,356,237178,3166,154,9833,363,27.1,129859,3540,36.7,150,55,4,581,3020,8605,21,244,6,"54,293",13983.38644,,,,,
2018,CA,Santa Clara,94088,07APR2019:10:43:54,108,0,0,47,0,0,5168,108,47.9,0,,0,3,0,0,,0,0,,1,0,0,6,6,0,0,0,0,,#DIV/0!,,,,,
2018,CA,Santa Clara,94089,04APR2021:08:30:51,6105,36,0,2520,847,0,333704,5872,56.8,8,751,171,66,320,12,26.7,7077,190,37.2,15,5,1,266,126,1979,0,0,0,"19,245",187.0615744,,,,,
2018,CA,San Francisco,94102,04APR2021:08:30:51,15091,13369,9942,4739,778327,721268,1024685,14559,70.4,1015,1641205,22929,166,121706,2427,50.1,1278875,24239,52.8,225,33,6,594,15332,3272,58,1480,55,"31,176",42882.34539,,,,,
2018,CA,San Francisco,94103,04APR2021:08:30:51,11465,2964,13991,4021,171263,1105335,712976,11082,64.3,345,884006,3933,151,20314.5,397,51.2,220915,4385,50.4,168,54,2,554,13025,17442,14,872,21,"27,170",10909.09091,,,,,
2018,CA,San Francisco,94104,04APR2021:08:30:51,457,1912,1755,216,82218,98508,19140,427,44.8,259,111131,8728,13,27087,595,45.5,461169,9543,48.3,106,7,0,30,6963,849,17,115,3,406,470935.9606,,,,,
2018,CA,San Francisco,94105,04APR2021:08:30:51,2660,2617,2449,1199,125109,116404,138370,2554,54.2,210,109793,4259,38,6345,154,41.2,214146,4739,45.2,59,35,3,142,2727,5500,16,122,6,"5,846",44765.65173,,,,,
2018,CA,San Francisco,94107,04APR2021:08:30:51,7096,4610,6213,3175,305912,798583,402918,6930,58.1,364,282981,5425,118,22167,404,54.9,347065,5777,60.1,120,32,1,369,5783,14051,25,366,18,"26,599",17331.47863,,,,,
2018,CA,San Francisco,94108,04APR2021:08:30:51,2404,12101,2106,1199,387883,79479,129673,2230,58.1,866,575269,10391,33,32765,870,37.7,388406,10892,35.7,177,13,1,123,3651,1207,55,836,5,"13,768",87892.21383,,,,,
2018,CA,San Francisco,94109,04APR2021:08:30:51,17836,30726,12289,6825,2228642.5,860076,1032748,16791,61.5,1806,2169471,26333,251,200659,2784,72.1,1896375,26948,70.4,277,48,13,876,36593,7091,112,2389,88,"55,984",54883.53815,,,,,
2018,CA,San Francisco,94110,04APR2021:08:30:51,19856,41895,22508,7803,2801276,1655339,1146077,19226,59.6,2151,3571143,30421,277,279864,4158,67.3,2101861,30787,68.3,784,129,12,874,29599,9742,176,3121,175,"69,333",60425.77128,,,,,
2018,CA,San Francisco,94111,04APR2021:08:30:51,1119,3584,1716,572,119995,73145,61928,1095,56.6,448,173196,10838,13,29762,725,41.1,450995,11648,38.7,134,7,0,57,8394,272,33,267,1,"3,713",96525.72044,,,,,
2018,CA,San Francisco,94112,04APR2021:08:30:51,33182,6740,11467,8407,299520,787553,1171185,31953,36.7,338,366201,5170,173,5136,166,30.9,280198,5232,53.6,55,32,6,828,1086,9423,12,424,14,"79,407",8487.916682,,,,,
